title,slug,chapter_type,abbreviation,parent_organization,organization_family,war_period,war_period_name,state,state_slug,county,county_slug,geo_tag,address_line1,city,postal_code,latitude,longitude,has_location,phone,email,website,post_number
Jackson Marines #1369,mcl-det-1369-nj,local,Det 1369,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Ocean County,,nj_34029,54 Magnolia Dr,Jackson,08527,40.123288,-74.296602,True,732-202-8700 / 908-907-1662,r114461@yahoo.com,,1369
Jersey Shore Leathernecks #1313,mcl-det-1313-nj,local,Det 1313,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Monmouth County,,nj_34025,255 Willow Ave,Long Branch,07740,40.296905,-73.990289,True,732-397-5752,cbazaz@gmail.com,,1313
Jersey Shore Marines #1319,mcl-det-1319-nj,local,Det 1319,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Monmouth County,,nj_34025,Manasquan VFW,30 Ridge Ave,,40.129948,-74.053503,True,732-904-0732,slord193@aol.com,,1319
John Basilone #190,mcl-det-190-nj,local,Det 190,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Somerset County,,nj_34035,American Legion Post #25,4 JFK Dr,,40.450938,-74.435434,True,732-718-6460,mel_meszaros@yahoo.com,,190
LCpl George L Dramis #676,mcl-det-676-nj,local,Det 676,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Cape May County,,nj_34009,Samuel S Divico Senior Center: 23 Romney Pl,Cape May Court House,08210,39.08562,-74.825596,True,609-602-8397,mallkv2489@gmail.com,,676
LCpl Jedh C. Barker #1211,mcl-det-1211-nj,local,Det 1211,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Passaic County,,nj_34031,44 Market St,Saddle Brook,,40.909977,-74.07466,True,201-314-2814,eebel24860@aol.com,,1211
LCpl Robert J. Slattery #206,mcl-det-206-nj,local,Det 206,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Morris County,,nj_34027,13 Legion Place,Whippany,07981,40.823862,-74.423388,True,973-993-9225 / 973-930-6590,jimmy.koons@gmail.com,,206
Lakeland #744,mcl-det-744-nj,local,Det 744,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Passaic County,,nj_34031,American Legion,65 Oak St,,41.024949,-74.247944,True,(H) 201-818-8747 (C) 201-310-1493,crisciopa@gmail.com,,744
Martin Danowski #196,mcl-det-196-nj,local,Det 196,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Richmond County,,ny_36085,3057 S Wood Ave,Linden,07036,40.614316,-74.226829,True,908-583-5793,tgorringe@comcast.net,,196
NJMCRD #1284,mcl-det-1284-nj,local,Det 1284,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Union County,,nj_34039,Elks Club 1500 Brooks Blvd,Hillsborough,08844,40.543697,-74.600939,True,908-300-7265,kubikalex1@aol.com,,1284
Northampton County #298,mcl-det-298-nj,local,Det 298,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Warren County,,nj_34041,Detachment Headquaters,1621 Lehigh St,,40.687062,-75.234773,True,570-418-0029,mc9mab1500@yahoo.com,,298
PFC D Giordano #200,mcl-det-200-nj,local,Det 200,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Camden County,,nj_34007,VFW Post 7334,10 Kennedy Blvd,,39.847408,-75.014562,True,609-792-0428,joe.donahue62@comcast.net,,200
PFC Jeffery S Patterson #747,mcl-det-747-nj,local,Det 747,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Sussex County,,nj_34037,American Legion Post #157: 325 US-206,Branchville,07826,41.148092,-74.761152,True,973-362-8044,jasonmfn@gmail.com,,747
PFC Vincent M. Frassetto #796,mcl-det-796-nj,local,Det 796,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Ocean County,,nj_34029,210 Court House Ln,Toms River,08754,39.953019,-74.195871,True,732-691-2145,hivoltage9001@aol.com,,796
Passaic County #202,mcl-det-202-nj,local,Det 202,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Passaic County,,nj_34031,American Legion Post #238,410 Mt Pleasant Ave,,40.890853,-74.202035,True,201-704-0209,leatherneck2@outlook.com,,202
Phillip K Dorn #198,mcl-det-198-nj,local,Det 198,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Richmond County,,ny_36085,1 Veterans Lane,Port Monmouth,07734,40.423203,-74.10094,True,908-433-3843,booboomjf@gmail.com,,198
Salem County #523,mcl-det-523-nj,local,Det 523,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Cecil County,,md_24015,V.F.W.: 171 S Broadway,Pennsville,08070,39.646713,-75.519261,True,302-983-1145,aldana75@gmail.com,,523
Semper Fidelis #204,mcl-det-204-nj,local,Det 204,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Camden County,,nj_34007,344 Harvey Ave,Wenonah,08090,39.79161,-75.14783,True,856-297-7093,crazybrave@comcast.net,,204
Semper Marine #205,mcl-det-205-nj,local,Det 205,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Salem County,,nj_34033,Semper Marine Hall,2041 W Landis Ave,,39.486082,-75.064253,True,856-507-1007,dennisclifford44@yahoo.com,,205
Trenton #207,mcl-det-207-nj,local,Det 207,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Mercer County,,nj_34021,547 Schiller Ave,Trenton,08610,40.196558,-74.729554,True,609-809-5712,will@trentonmcl.org,,207
West Hudson #209,mcl-det-209-nj,local,Det 209,mcl_nj_34021,MCL,world-war-1,,NJ,new-jersey,Essex County,,nj_34013,Marine House,286 Belgrove Dr,,40.761752,-74.155294,True,973-454-3102,smglennon@aol.com,,209
Cpl Wilfred Eli Billey #736,mcl-det-736-nm,local,Det 736,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,San Juan County,,nm_35045,Farmington Civic Center,200 W Arrington St,,36.756239,-108.196795,True,(505) 491-0252,office@mcl736.org,www.mcl736.org,736
El Perro Diablo #478,mcl-det-478-nm,local,Det 478,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,Dona Ana County,,nm_35013,Andele Restaurant: 1950 Calle Del Norte #1-3,Mesilla,88046,32.330146,-106.774304,True,575-635-7368,jfry1964@gmail.com,,478
Gaffney-Oglesby #1328,mcl-det-1328-nm,local,Det 1328,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,Grant County,,nm_35017,American Legion Post #18,409 W College Ave Silver City,,32.792898,-108.267237,True,575-590-1492,rondocbo@yahoo.com,,1328
L/Cpl Andres G Garcia #678,mcl-det-678-nm,local,Det 678,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,Eddy County,,nm_35015,2605 Legion Ave,Carlsbad,88220,32.437622,-104.255429,True,575-748-2082,cpl-jesse@pvtn.net,,678
LCpl C Adelsperger #1316,mcl-det-1316-nm,local,Det 1316,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,Bernalillo County,,nm_35001,1500 Barbara Loop SE,Rio Rancho,87124-1097,35.233624,-106.65329,True,708-297-4904,mjh72mc@att.net,,1316
Lea County #1185,mcl-det-1185-nm,local,Det 1185,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,Lea County,,nm_35025,609 W Alto Dr VFW Hall,Hobbs,88240,32.715685,-103.142765,True,(575) 706-4134,,,1185
Sgt Moses D Rocha #1287,mcl-det-1287-nm,local,Det 1287,mcl_nm_35001,MCL,world-war-1,,NM,new-mexico,Chaves County,,nm_35005,1506 E 19th St,Roswell,88201,33.415636,-104.501892,True,575-317-8689,louiemestas@gmail.com,,1287
Abbey Gate 13  #1199,mcl-det-1199-nv,local,Det 1199,mcl_nv_32003,MCL,world-war-1,,NV,nevada,Clark County,,nv_32003,VFW Hall,4651 Homestead Rd,,36.20409,-115.977335,True,775-419-7715,onebudd@hotmail.com,,1199
Battle Born #672,mcl-det-672-nv,local,Det 672,mcl_nv_32003,MCL,world-war-1,,NV,nevada,Storey County,,nv_32029,255 VFW Historic Ln,Reno,89509,39.489587,-119.799681,True,775-357-4727,ryangerchman@gmail.com,,672
Black Mountain #495,mcl-det-495-nv,local,Det 495,mcl_nv_32003,MCL,world-war-1,,NV,nevada,Clark County,,nv_32003,Elks Lodge,631 E Lake Mead Pkwy,,35.994724,-115.100418,True,702-277-5128,lkwilliams.14@hotmail.com,,495
Greater Nevada #186,mcl-det-186-nv,local,Det 186,mcl_nv_32003,MCL,world-war-1,,NV,nevada,Clark County,,nv_32003,Leatherneck Club 4360 Spring Mountain Rd,Las Vegas,89102-8749,36.126935,-115.198432,True,702-909-0182,gnd186commandant@gmail.com,,186
High Desert #762,mcl-det-762-nv,local,Det 762,mcl_nv_32003,MCL,world-war-1,,NV,nevada,Churchill County,,nv_32001,American Legion: 90 N Ada St,Fallon,89406,39.471195,-118.77679,True,806-290-4445,gtharton@gmail.com,,762
Silver State #630,mcl-det-630-nv,local,Det 630,mcl_nv_32003,MCL,world-war-1,,NV,nevada,Carson City,,nv_32510,100 2nd Street,Carson City,89701,39.163399,-119.767548,True,310-613-6978,bryhayes4037@gmail.com,,630
Adirondack #787,mcl-det-787-ny,local,Det 787,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Fulton County,,ny_36035,Servicemen's Club: 56 School St,Mayfield,12117,43.107529,-74.269407,True,518-863-4676,patdaryljensen@gmail.com,,787
Adirondack Leathernecks #1268,mcl-det-1268-ny,local,Det 1268,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Hamilton County,,ny_36041,VFW Post 1320,1849 State Rte 3,,44.224058,-74.460064,True,(518) 637-4734,ttubridy57@gmail.com,,1268
Akwesasne #566,mcl-det-566-ny,local,Det 566,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Franklin County,,ny_36033,Andrew W Cook Am Legion Post 1479,509 NY-37,,44.976722,-74.676148,True,518-358-2431,ojidarobert5@gmail.com,,566
Amsterdam #392,mcl-det-392-ny,local,Det 392,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Fulton County,,ny_36035,American Legion Post 701,123 West Main St,,42.940526,-74.197683,True,518-842-4045,,,392
Bayonne #191,mcl-det-191-ny,local,Det 191,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Richmond County,,ny_36085,VFW Post 226,16-18 W 9th St,,40.664803,-74.119591,True,201-936-2270,hectorgarcia0472@gmail.com,,191
Bett-Toomey #216,mcl-det-216-ny,local,Det 216,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Erie County,,ny_36029,Lackawanna Marine Club,1794 Electric Ave,,42.810172,-78.828443,True,716-238-1820,chapmandennis6@gmail.com,,216
Brooklyn No 1 #217,mcl-det-217-ny,local,Det 217,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Kings County,,ny_36047,VFW POST 107: 2414 Gerritsen Ave,Brooklyn,11229,40.671458,-73.990413,True,917-306-5554,3kilogrunt@gmail.com,,217
Capt Wm Dale O'Brien #241,mcl-det-241-ny,local,Det 241,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Albany County,,ny_36001,American Legion Post,4 Everett Rd,,42.685514,-73.78157,True,518-209-8302,LEONHOVISH@GMAIL.COM,,241
Carmen Ramputi #861,mcl-det-861-ny,local,Det 861,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Dutchess County,,ny_36027,413 Main St,Beacon,12508,41.503162,-73.966762,True,845-418-9591,ecdeguisto@yahoo.com,,861
Conrad Kania #230,mcl-det-230-ny,local,Det 230,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Niagara County,,ny_36063,American Legion 1451 6525 Ward Rd,Sanborn,14132,43.106009,-78.886105,True,716-688-1074,buffklip@gmail.com,,230
East End #642,mcl-det-642-ny,local,Det 642,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Suffolk County,,ny_36103,Eastport Legion Post,478 Montauk Hwy,,40.825786,-72.728487,True,631-838-7019,eastenddet642@optonline.net,,642
Edward J Brewer #458,mcl-det-458-ny,local,Det 458,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Chemung County,,ny_36015,1140 Sullivan St,Elmira,14901,42.131256,-76.817003,True,607-232-2471,eightactual@gmail.com,,458
Edward L Smith #245,mcl-det-245-ny,local,Det 245,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Oneida County,,ny_36065,1247 Erie Blvd,Rome,13440,43.211596,-75.462968,True,315-337-6073 / 315-339-9032,commandant@mclrome.com,,245
Electric City #222,mcl-det-222-ny,local,Det 222,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Schenectady County,,ny_36093,Bldg 81 Industrial Park DUANESBURG RD,SCHENECTADY,12306,42.78051,-74.029486,True,518-376-4002,MDCDELTA@NYCAP.RR.COM,,222
Emerald City #877,mcl-det-877-ny,local,Det 877,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Onondaga County,,ny_36067,707 Legion Dr,Chittenango,13037,43.056015,-75.864692,True,315-329-4077,billybabu6@yahoo.com,,877
Empire State Leathernecks #1493,mcl-det-1493-ny,local,Det 1493,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Westchester County,,ny_36119,,,,40.981991,-73.872812,True,607-738-3316,dwiggs@stny.rr.com,https://www.empirestateleathernecks.org,1493
Essex County Leathernecks #791,mcl-det-791-ny,local,Det 791,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Essex County,,ny_36031,1145 White Church Rd,Crown Point,12928,43.951537,-73.480647,True,518-335-5220,wpetersonlll@yahoo.com,,791
Father Capodanno #1471,mcl-det-1471-ny,local,Det 1471,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Westchester County,,ny_36119,60 Hill Ave,Elmont,11003,40.809908,-73.70809,True,631-816-0742,piusmc8893@gmail.com,,1471
Genesee Valley #223,mcl-det-223-ny,local,Det 223,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Monroe County,,ny_36055,,,,43.23181,-77.656139,True,585-355-8586,jasontiefel99@gmail.com,,223
Greater Syracuse #224,mcl-det-224-ny,local,Det 224,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Onondaga County,,ny_36067,American Legion Post 787: 5575 Legionnaire Dr,Cicero,13039,43.176787,-76.131724,True,315-744-4141,usmc2922@yahoo.com,,224
Herkimer County #227,mcl-det-227-ny,local,Det 227,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Oneida County,,ny_36065,178 Second St,Ilion,13357,43.014714,-75.045295,True,315-725-8725,smokey1007@gmail.com,,227
Holley Hellhound #1271,mcl-det-1271-ny,local,Det 1271,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Genesee County,,ny_36037,8 Veterans Dr,Holley,14470,43.221682,-78.028054,True,585-993-4833,jbrien63@gmail.com,,1271
Huntington Long Island #792,mcl-det-792-ny,local,Det 792,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,Northport American Legion Post 694,7 Woodside Ave,,40.90107,-73.347545,True,631-263-4526,handymarines@gmail.com,,792
James R. Moore #1470,mcl-det-1470-ny,local,Det 1470,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Schuyler County,,ny_36097,Naples VFW 7811 State Rte 21,Naples,14512,42.614791,-77.402609,True,585-773-4833,sgtdtodd@gmail.com,,1470
Jim Hatch #1201,mcl-det-1201-ny,local,Det 1201,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Tioga County,,ny_36107,207 Main St,Owego,13827,42.097115,-76.288842,True,607-761-8558,deanlawtonsr@gmail.com,,1201
John W Thurston #250,mcl-det-250-ny,local,Det 250,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Broome County,,ny_36007,363 W Service Rd,Binghamton,13901,42.100109,-75.922889,True,607-727-0809,ekfettermann@yahoo.com,,250
LZ Old Corps #999,mcl-det-999-ny,local,Det 999,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Onondaga County,,ny_36067,LZ Building,2321 Moran Post Rd,,43.336662,-75.733719,True,315-272-7217,hornet18@usmc.com,,999
Leatherstocking #639,mcl-det-639-ny,local,Det 639,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Madison County,,ny_36053,American Legion Post #169 387 N Main St,Oneida,13421,43.103176,-75.658982,True,315-866-6533,heneaums@aol.com,,639
Lewis County #754,mcl-det-754-ny,local,Det 754,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Lewis County,,ny_36049,7429 NY-12,Lowville,13367,43.787441,-75.5112,True,315-486-8196,blyndaker2@yahoo.com,,754
Lockport Devil Dogs #232,mcl-det-232-ny,local,Det 232,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Niagara County,,ny_36063,37 Park Ave,Lockport,14094,43.169143,-78.698591,True,716-523-3057,mamalecki40@gmailcom,,232
Lt John Paul Bobo #1118,mcl-det-1118-ny,local,Det 1118,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Niagara County,,ny_36063,923 Niagara Ave,Niagara Falls,14305,43.107449,-79.052754,True,716-380-7009,nov101775o@yahoo.com,,1118
Massena #685,mcl-det-685-ny,local,Det 685,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Franklin County,,ny_36033,Massena Marine Corps League,166 Maple St,,44.936045,-74.905862,True,315-705-4080,kelloggdale9@gmail.com,,685
Memorial Day #468,mcl-det-468-ny,local,Det 468,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Cayuga County,,ny_36011,,,,42.954554,-77.048364,True,585-705-6270 / 585-657-6556,dbbris@aol.com,,468
Memorial Det #2 #233,mcl-det-2-ny,local,Det 2,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Warren County,,ny_36113,3033 US-4,Hudson Falls,12839,43.307434,-73.575279,True,518-260-7817,parker38@icloud.com,,2
Middletown #236,mcl-det-236-ny,local,Det 236,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Orange County,,ny_36071,185 WAYWAYANDA AVENUE AMERICAN LEGION 185,MIDDLETOWN,10940,41.433272,-74.433421,True,845-248-1318,mclpisciotti@gmail.com,,236
Moutain Top #1274,mcl-det-1274-ny,local,Det 1274,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Greene County,,ny_36039,E Durham Volunteer Fire Dept.: 2401 NY-145,East Durham,12423,42.37094,-74.09174,True,518-253-5938,jhubermarine@yahoo.com,,1274
New York Detachment No 1 #226,mcl-det-226-ny,local,Det 226,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Kings County,,ny_36047,423 East 23rd Street,2nd floor conference room,,40.752893,-73.972629,True,212-498-9537,nycart65@gmail.com,,226
Niagra Frontier #239,mcl-det-239-ny,local,Det 239,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Erie County,,ny_36029,American Legion,35 Legion Parkway,,42.836331,-78.754747,True,716-998-5987,,,239
Port Washington #614,mcl-det-614-ny,local,Det 614,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,Elks 901 Lakeville Rd,New Hyde Park,11040,40.737941,-73.690334,True,516-873-1521,lou3148@yahoo.com,,614
Raider #461,mcl-det-461-ny,local,Det 461,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Livingston County,,ny_36051,Hornell American Legion: 72 Seneca St,Hornell,14843,42.32993,-77.661733,True,607-590-1625,alberthazzard2@icloud.com,,461
Rockland County #243,mcl-det-243-ny,local,Det 243,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Rockland County,,ny_36087,20 Station Rd,Pomona,10970,41.169351,-74.041663,True,917-842-0715,timger2@optimum.net,,243
S P A #641,mcl-det-641-ny,local,Det 641,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Saratoga County,,ny_36091,Gurtler Bros VFW 190 Excelsior Ave Saratoga Springs NY 12866,,,43.012717,-73.846536,True,518-879-5687,justin.orozco@gmail.com,,641
Sgt Angel Mendez #246,mcl-det-246-ny,local,Det 246,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Richmond County,,ny_36085,46 Ontario Ave,Staten Island,10301,40.614,-74.10437,True,917-502-9815,wazzie4315@gmail.com,,246
South Shore #244,mcl-det-244-ny,local,Det 244,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,American Legion Hall,22 Grove Pl,,40.698348,-73.323792,True,631-943-8428,recon1tw@gmail.com,,244
Southtowns #1136,mcl-det-1136-ny,local,Det 1136,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Erie County,,ny_36029,1 Legion Dr,East Aurora,14052,42.758006,-78.623417,True,716-683-1323,earlherrington@gmail.com,,1136
St Lawrence County #408,mcl-det-408-ny,local,Det 408,mcl_ny_36083,MCL,world-war-1,,NY,new-york,St. Lawrence County,,ny_36089,Clubhouse,4 Old Mechanic St,,44.74709,-75.12989,True,315-268-9000,a.g.mcfaddeniv@gmail.com,,408
Suffolk County #247,mcl-det-247-ny,local,Det 247,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,Suffolk County Detachment: 2055 Sunrise Hwy,Bay Shore,11706,40.740169,-73.226312,True,631-882-8948,J.IMPERATI@HOTMAIL.COM,,247
Sunrise #248,mcl-det-248-ny,local,Det 248,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,99 New York Ave,Massapequa,11758,40.678069,-73.473573,True,631-374-0828 / 631-592-8767,powerpoint@aol.com,,248
The Dan Daly Globe & Anchor #225,mcl-det-225-ny,local,Det 225,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,Knights of Columbus: 81 Sea Cliff Ave,Glen Cove,11542,40.861875,-73.632105,True,516-676-8476,chiefbutch88@yahoo.com,,225
The Greater Newburgh #249,mcl-det-249-ny,local,Det 249,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Dutchess County,,ny_36027,30 Lawrence Ave,New Windsor,12553,41.519167,-74.030912,True,845-896-1965,ltcolanderson@optonline.net,,249
Troy #252,mcl-det-252-ny,local,Det 252,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Rensselaer County,,ny_36083,,,,42.78166,-73.672763,True,518-281-7364,skipdiamond13@gmail.com,,252
Tun Tavern Leathernecks #961,mcl-det-961-ny,local,Det 961,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Oneida County,,ny_36065,109 PARK AVE. VFW POST 5538,Boonville,13309,43.479398,-75.326603,True,315-271-5114,sperryfopo@gmail.com,,961
Ulster #253,mcl-det-253-ny,local,Det 253,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Dutchess County,,ny_36027,American Legion Post 150,18 W O'Reilly St,,41.926473,-73.997785,True,845-901-2389,mikebinnsusmc@gmail.com,,253
Westchester County #254,mcl-det-254-ny,local,Det 254,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Westchester County,,ny_36119,American Legion Post 1574,52 Garrigan Ave,,41.031338,-73.763302,True,607-423-3244,maneswimcoach@gmail.com,https://www.mclwestchester.org/,254
Western Long Island #561,mcl-det-561-ny,local,Det 561,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Nassau County,,ny_36059,VFW Post 2307,235 Merrick Rd,,40.658118,-73.667269,True,516-903-5170,johndougherty517@gmail.com,,561
Yankee #255,mcl-det-255-ny,local,Det 255,mcl_ny_36083,MCL,world-war-1,,NY,new-york,Bronx County,,ny_36005,American Legion Sam Young Post,1531 Ericson Pl,,40.842264,-73.837051,True,917-517-5369,coljronda@aol.com,,255
Belleau Woods-Columbus #508,mcl-det-508-oh,local,Det 508,mcl_oh_39041,MCL,world-war-1,,OH,ohio,Delaware County,,oh_39041,VFW Post 4719,75 Johnstown Rd,,40.041487,-82.95133,True,614-827-3895,ekimaillenaz@gmail.com,,508
Bobby D White #953,mcl-det-953-oh,local,Det 953,mcl_oh_39041,MCL,world-war-1,,OH,ohio,Adams County,,oh_39001,111 Main St,West Union,45693,38.794553,-83.546115,True,937-779-7774,,,953
Chesty Puller #269,mcl-det-269-oh,local,Det 269,mcl_oh_39041,MCL,world-war-1,,OH,ohio,Stark County,,oh_39151,American Legion Post 281 1601 Front St,Cuyahoga Falls,44221,41.126749,-81.485787,True,330-212-4682,Bryan Reed,,269
Chosin Reservoir #968,mcl-det-968-oh,local,Det 968,mcl_oh_39041,MCL,world-war-1,,OH,ohio,Butler County,,oh_39017,5847 Irwin Simpson Rd,Mason,45040,39.30589,-84.329224,True,513-336-0303,chiefcope@yahoo.com,,968
Cleveland Police #1410,mcl-det-1410-oh,local,Det 1410,mcl_oh_39041,MCL,world-war-1,,OH,ohio,Cuyahoga County,,oh_39035,1300 Ontario St,Cleveland,44113,41.501741,-81.69683,True,2164074069,hapretel@gmail.com,,1410
